section;entree;nature;sous_entree;traduction_ewe
R;renommée;f;;riko nyuie, rikohoho
R;renoncement;m;;asidede le nu nu, gbegbe, dokui-dede le nu me
R;renonciation;f;;asidede, gbegbe, dokuidede le nu riuti
R;renouer;vt;;gabla nu
R;renouveler;vt;;gawo nu yeye
R;;;qc. à q.;do riku nu dzi na ame
R;renouvellement;m;;yeyewowo
R;renovation;f;;yeyewowo
R;renseignement;m;;nya, nufiafia
R;renseigner;vt;;fo nya me na ame, de nya me
R;;;foncière;anyigbanu
R;rentrée;f;;totrogbo, gbogbo, afeyiyi
R;renverser;vt;;mû nu fu anyi, gli nu fu anyi, te nu de to
R;;;qc. en courant;fu du hlâ nu de anyi, lo nu îu anyi
R;;;q.;lo, (îo) ame îu anyi, da nu ame
R;renvoi;m;;amedededa, nyanyâ
R;renvoyer;vt;;gbugbo nu do da, — he nu de megbe
R;;;q.;do ame de aïe, do ame da
R;réorganiser;vt;;gado nu anyi
R;repaire;m;;sietsofe, bebefe, mloîe
R;repaître;vt;;na nududu ame
R;répandre;vt;;ka nu, kaka nu, hlê nu, keke nu^ vCuwu nu
R;;;une nouvelle;keke nya ta
R;;;du sang;ko wu de anyi
R;;;des larmes;fa avi
R;réparation;f;;dzadzrado, teîedodo, kukudede
R;réparer;vt;;dzra nu do, do nu teîe
R;;;un canot;he lêwu
R;;;un mur;tre gli
R;;;(partir);gadzo, gadze mo dzi
R;répartir;vt;;ma nu, mâ nu me
R;répartition;f;;mamâ
R;repas;m;;nududu
R;repassage;m;;awudzidodo
R;;;qc. à q.;gatso nu na ame
R;;;qc.;gawo nu, gasrô nu, gahlë agbalê
R;repasser;vt;;gatro gbo
R;repentance;f;;dzimetgtro, veve
R;repère;m;;dzesi
R;répéter;vt;;gbugbo gblo nya, do dzi, gawo nu, gagblo nu
R;répétition;f;;nyagbugbçgblo, nugbugbowo
R;répit;m;;dzudzo, gbegblêdi : vovo
R;repli;m;;rionlo
R;replier;vt;;ganfo nu
R;;;qc. à q.;do nya nu na ame, ho nya dzi na ame
R;;;à un appel;to na ame
R;;;à une salutation;lô gbe
R;;;insolemment;to gbe ame, da gbe de ame gbo
R;;;de q.;îu asi ako de ame ta, ho nya de ame ta
R;réponse;f;;nutidodo
R;reporter;vt;;gbugbo nu va.-- se-à qc
R;repos;m;;dzudzo, gbogboderne, didideme
R;reposer;vt;;gada de anyi
R;reposoir;m;;altarogâ le mo dzi le tsadidi kokoe repoussant a vlo, nyâmâ
R;repousser;vt;;te nu, tutu nu de megbe, tu asi nu da
R;;;l'ennemi;nya futowo, te futowo
R;;;une prière;tri to de nya hu
R;repréhension;f;;mokaka
R;reprendre;vt;;gbugbo gaho nu, gadze nu gome
R;;;des bas;gbugbo lo aîowui
R;;;le chemin de Lomé;gatro gbo va Lome
R;;;courage;galé dzi de fo
R;;;femme;gade srô
R;;;le dessus;gadu ame dzi
R;représentant;m;;teîenola, nua
R;représentation;f;;gbogbloîia, îiafia
R;représenter;vt;;gblo nu fia, tso nu do ame nkume
R;répression;f;;tetedanyi
R;réprimander;vt;;ka mo na ame
R;réprimer;vt;;te nu de anyi
R;reproche;m;;dzudzu, mokaka
R;reprocher;vt;;do vlo ame, ka mo na ame, dzu ame
R;reproduire;vt;;gawo nu
R;réprouvé;m;;ame vlo, ame si le dzome
R;réprouver;vt;;gbe nu, ka mo na ame de nu ta
R;reptile;m;;nutata
R;répudier;vt;;gbe nu, do vlo nu
R;répugnance;f;;tsitretsitsi de nu nu, liunyô
R;réputation;f;;riko, nkghoho, nyônyô
R;requérir;vt;;dzi nu, bia nu ta
R;requiem;m;;amekuku hadzidzi
R;requin;m;;dzenedunu, gekpô, agblolui
R;requisition;f;;didi, nudzidzi
R;rescrh;m;;dodo, sé
R;réseau;m;;ka, abu
R;reserve;f;;j •
R;réserver;vt;;dzra nu do
R;réservoir;m;;tsiganu gâ, tsinu
R;résigner;vt;;de asi nu riu, tso uane na ame
R;;;une cbarge;de dokui nu me, de asi dg me
R;respect;m;;bùbu, amebùbu, sosrôda
R;respecter;vt;;bù ame, sro ame da
R;respirer;vt;;gbo
R;;;difficilement;gbo fûfûfû
R;;;Pair frais;ho yâ
R;responsabilité;f;;nyanuhoho
R;ressemblance;f;;didi
R;ressemeler;vt;;do gr ne na aîokpa, do aîpkpa gome
R;ressentir;vt;;se nu, dze si nu me
R;ressentiment;m;;dziku, domedzui
R;resserrer;vt;;haha nu, miâ nu, mimi nu
R;ressource;f;;kpekpedenu, mo
R;restaurant;m;;ame dzrodzefe
R;restauration;f;;yeyewowo, dzadzrado, dododo
R;restaurer;vt;;wo nu y eye, do nu do
R;reste;m;;nu susoe, nukpotoe, mle, mloea
R;;;absent;tsi megbe, tsi afia de, meva o
R;restituer;vt;;gbugbo nu na ame
R;restitution;f;;nugbu^bo na ame
R;restriction;f;;mohehe
R;restreindre;vt;;he mo na nu
R;résultat;m;;nya fe gododo, nuwuwu, yomedzenu
R;;;clairement;tso kote tso nu me
R;résumer;vt;;gblo nya kpuie, ka nya ta
R;résurrection;f;;tsitretsitsi (so amekukuwo dome
R;rétablir;vt;;gado anyi, do nu do
R;rétablissement;m;;anyidodo, dododo
R;retard;m;;megbetsitsi
R;retardataire;m;;miegbetsila
R;retardement;m;;nuhehe de megbe
R;retenir;vt;;ho nu na amedokui, — he ame de me-gbe, he mo, le ame di, sika ame di
R;;;qc;lé nya de ta me
R;;;une date;do geyigi, do azâ
R;;;son haleine;tsi gbogbo de îo
R;;;ses larmes;zi avi
R;;;qc sur le salaire;de îe dzi, de ga ga me
R;réticule;m;;kotoku
R;retirer;vt;;gbugbo nu de megbe
R;;;dans la maladie;dze dzefodzefoe
R;;;dans le péché;gawo nuvô
R;retoucher;vt;;do nu do
R;retour;m;;totro, gbogbo, aîedede, totrogbo
R;;;à;Dieu dzimetotro
R;retourner;vt;;tro bu nu de anyi, tso nu bu anyi, tro nu
R;;;q.;tro ame îe tamesusu
R;retracter;vt;;gbe nu
R;retrancher;vt;;là nu, tso nu, sê nu da. (se)
R;rétribuer;vt;;tu îe, do nu tefe
R;rétrogradation;f;;megbeyiyi, megbedede
R;retrousser;vt;;tro nu
R;;;son habit;gu avo, klo avo
R;retrouver;vt;;gaîo nu, gakpo nu
R;réunir;vt;;gawo deka, gabla nu
R;réussir;vt;;yi dzi nyuie, dze dzi na ame
R;revanche;f;;tefedodo
R;rêve;m;;drôe, drôekuku
R;réveil;m;;nyonyô
R;réveiller;vt;;nyô ame
R;révélation;f;;nyadefia
R;révéler;vt;;de nu fia
R;revenant;m;;rioli, lmvo
R;revendication;f;;biabia, didi
R;revendiquer;vt;;dzi nu si enye ame to
R;revendre;vt;;gadzra nu
R;;;de suite;yi gbo
R;;;à l'esprit;do nku nu dzi
R;;;sur ses pas;tro gbo
R;;;à soi;do ame me, nyê
R;;;en;santé haya
R;revenu;m;;gahoho, fetu
R;réverbère;m;;akadi gâ le mo dzi
R;révérend;m;;bu ame, bubuto
R;révérer;vt;;bu ame
R;revers;m;;megbe
R;revêtir;vt;;ta avo na ame, do awu na ame
R;revirement;m;;totro
R;revirer;vt;;tro nu, do li nu
R;reviser;vt;;kpo nu me, dzro nu me kpo
R;revision;f;;numedzodzro, numekpokpo
R;revivification;f;;agbegbogbo
R;révocation;f;;nyagbegbe, numedede, nyakoklo
R;révoquer;vt;;klo (gbe) nya, de ame da, de ame do me
R;revoir;vt;;gakpo ame da, gado nu kpo
R;révolte;f;;aglâdzedze, zitoto
R;révolté;m;;aglâdzela, zitola
R;révolter;vt;;de zi amewo me
R;révolutionner;vt;;de zi amewo dome
R;révolver;m;;tukpui
R;rhinocéros;m;;la tonotidzo
R;rhum;m;;aha sesë ade
R;rhumatisme;m;;siti, titi
R;;;articulaire;agbaklikpe
R;rhume;m;;(de cerveau) wodi, kpe, kpefoame
R;;;de;poitrine kpékpe
R;riche;m;;-fa, kesinoto
R;ricin;m;;ati ade7 dzogbale, kasuwoeli
R;rictus;m;;nukoko
R;rideau;m;;nutsyovo, îesrênuvo
R;ride;m;;hatetre, ayilolo, ayiîofo
R;rien;adv;;naneke
R;rieur;m;;nukola
R;rigueur;f;;sesê
R;rincer;vt;;kotso nù me, klo nù me, kpala nù me
R;riposter;vt;;do liu hem, piâm
R;rire;m;;nukoko
R;;;étouffé;nukoko tititi
R;;;aux éclats;ko nu haha
R;;;aux dépens de q.;du fewu le ame nu
R;risée;f;;amekoko, fewu
R;risque;m;;nutetekpo
R;risquer;vt;;do dzi, katse wo nu
R;rite;m;;konudodo, kg, konuwowo
R;rituel;m;;konuwogbalé
R;rival;m;;riuwâla, nuwlila kple ame, asitsuto
R;;;droite;nudusimego
R;;;gauche;miâmego
R;rivage;m;;îuta, gota
R;rivière;f;;tosisi
R;rivet;m;;gatagbadze sue
R;riz;m;;molu, moli
R;robe;f;;dziwui, legbe
R;roc;m;;kpe gâ, aga
R;roche;f;;kpe gâ
R;rocher;m;;aga
R;rogner;vt;;kpa nu, tgo nu
R;roi;m;;fia, dzidula
R;roitelet;m;;awlesikpui
R;rôle;m;;nkogbaiê
R;roman;m;;liutinyagbalê. Rome np Roma, papa fe du
R;rompre;vt;;ne nu, gbâ nu, ka nu, fo nu
R;;;du pain;ka abalo, fli abolo
R;;;le cou;rie ko
R;;;toute relation avec q.;de dokui tso ame riufi
R;rondin;m;;kpo
R;ronger;vt;;du nu nu, kuko nu kple adu, nyi nu
R;rosaire;m;;rosario
R;roseau;m;;afla, keti, avâ, ayeti, ada
R;rosée;f;;zamû, ahû, gbenu, miatsi
R;rosignol;m;;hevi dziha ade, aloe
R;rostre;m;;do
R;rôti;m;;là toto
R;rôtir;vt;;to lâ, mê nu
R;rosser;vt;;îanyâ ame
R;roucoulement;m;;ahônê îe hohlô
R;rougir;vt;;biâ
R;;;de qc.;kpe nu
R;rouleau;m;;nu mligo, keke
R;;;de;drap avokpo
R;rouler;vt;;mli nu, mlo nu, hatsa nu
R;route;f;;mo
R;routier;m;;mozola
R;rouvrir;vt;;gavvu nu
R;royaume;m;;fiaduîe
R;ruban;m;;nublanu, ka
R;rubis;m;;kpe ho asi
R;rubrique;f;;sé, dodo, ruche î anyito, anyigba
R;rucher;m;;anyiho
R;rudiment;m;;gomedzenu
R;rudoyer;vt;;blu de arne ta, wo anyrâ le ame nu, ve nkume de ame
R;rue;f;;mo
R;rugissement;m;;gbedede, hohlô, gbetete
R;ruine;f;;mumû, tsyotsyrô, gbegblê, aîedo, atrigba-gbâ
R;ruiner;vt;;gbâ nu, gblê nu, tsyrô nu, gbâ atri nu-
R;ruisseau;m;;tosisi, towu
R;ruminer;vt;;dzo nu du
R;ruminant;m;;lâ dzonudu
R;ruse;f;;ayedzedze, nyasâ, amebeble
S;rustre;m;;amevlui, kpolu, yakame, îilgmiwola
S;sabbat;m;;memledagbe, Yudatowo îe dzudzogbe
S;sable;m;;ke, dzehe, riusike
S;sabot;m;;aîokpukpu, atiîokpa
S;;;du cheval;so îe aîo, aîokli
S;sabotage;m;;atiîokpawowo, — dogbegblê
S;saboter;vt;;gblê nu, tsyrô nu, nyê zi kple atiîokpa
S;sabrer;vt;;îo ame kple yi
S;sabre;m;;yi, sabla, samla
S;sac;m;;kotoku, akpanyâ, sako
S;saccager;vt;;da adzo, gblê nu, îanyâ nu
S;sacerdoce;m;;mawununolanyenye, nunono
S;sachet;m;;kotokuvi
S;sacoche;m;;akpanyâ, kotoku gâ, kabjikotoku
S;sacre;m;;yayira, episkopo dodo
S;sacrement;m;;sakramento
S;sacrer;vt;;wo nu kokoe, y ira nu, ko nu nuti
S;sacrificateur;m;;vosâîa, nuhela
S;sacrifice;m;;vosasâ, numemê, nuhehe
S;sacrifier;vt;;sa vo nu^ mê nu, tso nu sa voe na
S;sacrilège;m;;mawumenudzodada, nu madzemadze wowo, busunu, gbôdidi nu kokoe
S;sacristain;m;;mawuhodzikpola
S;sage;m;;nyasâto
S;sagesse;f;;nunya, gomesese, nyasâ, Sahara np Sahara : gbegâdzi le Afrika fe dziehe
S;saigner;vt;;wu la
S;saillie;f;;nya dikokoe, ayuenu
S;;;et;sauf dédie
S;saindoux;m;;hami
S;saint;m;;ame kokoe
S;sainteté;f;;kokgenyenye
S;saisie;f;;feisotso
S;saisir;vt;;lé nu, tso nu de asi, tso fe de nu nu
S;;;(comprendre);no de nu me
S;;;l'occasion;kpo mg
S;saisissement;m;;vodidi, dzodzo nyanyanya
S;saison;f;;fè îe azâ alo akpa deka
S;salade;f;;amagbe, gbekui
S;salaire;m;;fetu, adzg, ho
S;salaud;m;;féwgla
S;saler;vt;;de dze nu me, de nu dze me
S;saleté;f;;difofo, îé, ba
S;salir;vt;;îo di nu, dre nu
S;salon;m;;aîaba, akpata, amedzrohoîe
S;salpêtre;m;;akanua
S;saluer;vt;;do gbe na ame
S;;;q. de ma part;do gbe na ame nam
S;salut;m;;dede, hoho
S;samedi;m;;memleda
S;;;saint;memleda kokoe
S;sanatorium;m;;donoho
S;sanctifier;vt;;wo nu kokoe
S;;;le dimanche;wo kw?sidagbe kokoe
S;sanctionner;vt;;ka de nu dzi
S;sanctuaire;m;;gbedodaho, kokoeîe
S;sandale;m;;tokota
S;sang;m;;wu
S;;;coagulé;wunu, ana, wuko
S;sang-froid;m;;kalëwowo
S;sangle;f;;domeblanu
S;sanglier;m;;gbeha, ha dzê
S;sanglot;m;;hehedodo, avitsimegbe dodo
S;sangsue;f;;ahô
S;sans;prép;;mêle nu o, mêle me o
S;;;cesse;adv tegbe, tegbetegbe, tê
S;santé;f;;lâmesê, lâmekoko, recouvrer sa-ka de eme, gakpo lâmesê
S;sapeur-pompier;m;;dzotsila
S;saphir;m;;kpe hoasi
S;sapin;m;;ati ade
S;sarcasme;m;;alomedede
S;sarcler;vt;;ho gbe, nlô gbe, vu gbe
S;sarcloir;m;;agblemenu
S;sas;m;;nutsonu, atoe
S;sarment;m;;ka, kadede
S;sasser;vt;;tsra nu, tso nu
S;satan;m;;abosam, gbogbo vôdi
S;satin;m;;seda îomevi
S;;;à un payement;tu fe
S;sauce;f;;lâtsi, detsi
S;saucisson;m;;blon
S;saumon;m;;adege, dzadu, salmo
S;saupoutrer;vt;;de nu dze me, de dze nu me
S;saut;m;;dzodzo, aîutiti, kpôtiti, kpodzodzo
S;;;par dessus qc.;dzo kpo flo nu
S;;;en bas;di le nu dzi, ti kpo di
S;sauterelle;f;;welsuvi, wetra, wetsre
S;sauvage;m;;ame mawunku, gbemeto
S;sauvegarder;vt;;kpo nu ta, dzo nu nu
S;sauver;vt;;de ame, ho na ame
S;;;la vie à q.;ho ame de agbe. Jésus
S;sauveur;m;;delà, hola. Le
S;savant;m;;nunyala
S;savoir;vt;;nya nu
S;;;d'avance;nya nu tsâ (di)
S;;;à fond;fo nu, do kpo le nu me, bi de nu me, je ne veux rien en-medzrom o, megbee
S;;;jouer de l'harmonium;nya sankuîoîo
S;;;lire;nya agbalëhehlê
S;savoir;m;;agbalêmenunya
S;savoir-vivre;m;;dokuilélé
S;savon;m;;adzalê, koe
S;savonner;vt;;le adzalê na nu, de adzalê nu
S;;;q.;ka mo na arne
S;savourer;vt;;do nu kpo
S;saxophone;m;;kpe
S;scalpe;m;;tayi
S;scandale;m;;nukikli, kpodenuvôdinana
S;scandaliser;vt;;na kpodenu vôdi, dia ame nu
S;scapulaire;m;;awuvi kokoe, skapula
S;scarabée;m;;mlimï, adogo, adongo
S;scarifier;vt;;do go na ante, îo nyadui na ame
S;sceau;m;;nutrenu
S;scélérat;m;;ahohlôbola
S;sceller;vt;;tre nu nù
S;sceptique;m;;dikela, adikadola
S;sceptre;m;;fiatikplo
S;schisme;m;;mamâ tso hame, h a me ni a ma
S;sciatique;f;;alido
S;scier;vt;;dze ati
S;scintillement;m;;keklê
S;scission;f;;dzedze, mamâ
S;scorie;f;;gagbo, akamï, garni
S;scorpion;m;;dzidegbe, agadzago, ahô
S;scrupule;m;;dikeke, dzitsinya fe dzimaditsitsi
S;scrutateur;m;;numedzrola
S;scruter;vt;;dzro nu me
S;sculpture;f;;kpekpakpa, kpefufu
S;seau;m;;tokpo, tsikuganu, tsikunu
S;sécher;vt;;sia nu, wo nu wôaîu
S;;;qc. au soleil;sia nu de iidôgbe
S;seconde;f;;miniti îe akpa blâdêlia
S;seconder;vt;;kpe de ame nu, ho na ame
S;secouer;vt;;wuwu nu, dzobo, wa nu
S;;;un arbre;\vuwu ati, Wa ati
S;secourir;vt;;kpe de ame nu, ho na ame
S;secours;m;;kpekpederiu, hohoname
S;secrétaire;m;;nurilôla
S;secrétariat;m;;dzidudowofe, agbalêrilôîe
S;sécréter;vt;;de nu, de nu de aga, tsyo
S;sédiment;m;;fâ
S;séducteur;m;;amegblêla
S;séduire;vt;;bada, kplo ame tra, gblê ame, ble nu nu
S;seigneur;m;;aîeto. Le
S;sein;m;;no, vidzido
S;séjour;m;;nofe, tefe, anyinoîe
S;sel;m;;dzè
S;;;à gros grain;dzèdoku, dzeko
S;selle;f;;sokpa, akpa
S;seller;vt;;bla akpa na so, do sokpa so dzi
S;semaille;f;;nuku, ku, nudodo
S;;;sainte;kwasida kokoe
S;semence;f;;nuku, ku, îaîâ
S;semer;vt;;wu nuku
S;;;du blé;wu lu de agble me
S;semestre;m;;îè afâ
S;séminariste;m;;séminariste, îadadusukudela
S;séminaire;m;;seminari, sukugâ, îadadusuku
S;semoncer;vt;;ka mo na ame
S;sénat;m;;amegawo fe îuîofe
S;sénevé;m;;wumbe veve, tsotsi, si nape
S;sens;m;;anyasâ, sidzenu, gomesese, tame
S;;;auditif;ouïe nusese
S;;;gustatif;goût nudodokpo
S;;;visuel;vue nukpokpo
S;;;tactile :;toucher lâmenusese
S;;;olfactif;odorat wevCêsese
S;sensation;f;;lâmenusese, sidzedze
S;sensualité;f;;nutilânudzodzro
S;;;injuste;aîia takpo, aîia madzomadzo
S;senteur;m;;wewê
S;sentier;m;;aîomo, aîotefe, gbedzemg
S;senfinient;m;;niisese, susu, sese de lame, sentinelle î riudzola
S;sentir;vt;;se nu, se nu de lârne, dzesi nu, ka asi nu liu, se nu îe wewê
S;;;une îleur;wê seîoîo se
S;;;bon;wê nyuie, wê lilili
S;;;mauvais;wê badabada, kû, lilîlî
S;séparer;vt;;ma nu, de nu de aga, ma nu me
S;septembre;m;;September, gleli asiekelia
S;septentrion;m;;wego
S;sépulcre;m;;amediîe, yodo
S;sépulture;f;;amedidi
S;séquestrer;vt;;tso îe nu
S;séraphin;m;;dzifodoiagâ, serafim
S;sergent;m;;asaîohlï
S;sérieux;m;;moveviedodo, nusese
S;serpe;f;;yi, krante, akpatsa nù hahe
S;serpent;m;;da
S;serrement;m;;tete, miamiâ
S;serrer;vt;;tege nu, miâ nu, zi de nu îiuti
S;;;les genoux Tun contre l'autre :;miâ ata
S;;;la main à q.;na asi ame
S;;;les dents;du adukli, kpe adu
S;serrurier;m;;kladobawola
S;sérum;m;;atike
S;servant;m;;subola, dowola, riutime, amegbovi
S;;;de;Messe missasaibovi
S;service;m;;subosubo
S;;;divin;Mawusubosubo, soleme
S;servir;vt;;subo ame
S;;;à table;subo kplô
S;;;un malade;kpo dono dzi
S;;;la Messe;subo Missa
S;;;le dîner;tso nududu, do kplô dzi
S;;;à boire à q.;na aha ame
S;serviteur;m;;subola
S;;;de Dieu;Mawusubolâ. , servitude î kluvinyenye
S;seuil;m;;kpui, kokui, agbonu kokui
S;seulement;adv;;dedekoe, dede, , son. , , sèv — sig non pas-, mais menye
S;sève;f;;tsi, atimetsi, numetsi
S;;;humaine;avvatsi, riutsunu
S;;;(maladie);do gbâ de dume
S;sevrer;vt;;de devi le no nu
S;sexe;m;;dzidzime, fome
S;si;adv;;aie, alea, nenemâe, sigbe, e, nyateîe
S;sicaire;m;;amewula
S;siècle;m;;îè alaîa (aloîa)
S;siège;m;;zi, nunodzi, zikpui, ablengo
S;;;(d'une ville);hlafofo, duhaha, todede de du mu siéger vi kpe ta
S;sien;pr;;to, ameto
S;sifflet;m;;dzè, kete
S;signal;m;;dzesi
S;signaler;vt;;na dzesi, gblo nu fia
S;signature;f;;nkonorilo de nu Jte, asidede agbalë me
S;signe;m;;dzesi, sidzenu
S;;;de;la croix atitsogadzesi
S;signer;vt;;nlo nko de nu te, de dzesi, de asi agbalë me
S;signification;f;;gomedede, gome, signifier vi : egome enye
S;silence;m;;dodoezizi, zizikpi, dodoe
S;silex;m;;atsrokpe, atsodukpe
S;sillon;m;;agblenlômotofe
S;sillonner;vt;;nlô motoîe le agble me
S;similitude;f;;didi
S;simplicité;f;;madramadra, dzimekoko, nuteîewo-wo
S;simulacre;m;;legba
S;simulation;f;;alakpa, didri
S;sincérité;f;;anukwarenyenye, anukode
S;singe;m;;kese, kabli, kadza, fie, agbabli
S;singer;vt;;dia ame nu, srô ame
S;singulier;m;;dekahehlê, nudekafianya
S;sinistre;m;;dzogbevôe, batawu, ahovinu
S;sire;m;;afeto
S;sirène;f;;kpê
S;sirop;m;;suklitsi, atâde, atâhe
S;site;m;;nofe, anyigba
S;situation;f;;nofe, npnome
S;situer;vt;;do nu, do nu
S;sobriété;f;;mokoko
S;société;f;;habobo, hadede
S;socle;m;;zo. 352 sod — sol
S;soda;m;;tsi îaîe
S;sœur;m;;novinyonu
S;;;ai née, cadette;da, îoe, fi
S;soi;pr;;amedokui
S;;;(de;cochon) haîu
S;soiî;f;;tsikowuame, tsiko
S;;;de;vengeance hlôbiabia
S;soigner;vt;;lé be na ame, lé fo de ame nu, le îo na nu
S;;;un malade;kpo dono dzi
S;soin;m;;belélé îolélé
S;soir;m;;îiê, îiênyi, getodofe
S;sol;m;;anyigba
S;soldat;m;;gbadagba, asrafo. 9 être-du gbadagba
S;solde;m;;îè
S;solder;vt;;tu îè, na îè ame
S;soleil;m;;ge, wo
S;solenniser;vt;;du azâ, du nkekenyuie
S;solive;f;;atikpo, aplati, sollicitation î kukudede
S;solliciter;vt;;de kuku na ame
S;;;q. à faire qc.;îo nya de ame nù
S;sommaire;m;;emenya vevieto
S;sommeil;m;;alô, alôdodo, alôtsoame
S;sommer;vt;;hlë nu îolu
S;sommer;vt;;hiâ nu de ame nu, yo arne na kodzo-dodo
S;sommet;m;;nutame
S;son;m;;blitsro, tsakiti, tsyakli
S;son;m;;didi, nu fe gbedidi
S;son;pr;;eto, to
S;sonder;vt;;dzidze nu
S;songe;m;;drôe, drôekuku
S;;;de la trompette;ku kpe
S;;;la cloche;vt îo ga, do ga
S;sonnerie;f;;gaîoîo, kpekuku
S;sonneur;m;;gaîola
S;sorcellerie;f;;adze, dzo, aîâkaka, dzodudu, adze-lelé
S;sorcier;m;;adzeto, bokono, dzosala, amedula
S;sorgo;m;;îo
S;sort;m;;aklamâ, dzogbe, kpa
S;sorte;f;;îomevi, togbe
S;sortie;f;;gododo, dzoîe, tsadidi
S;sortilège;m;;adze, dzoduame
S;;;de la chambre;do go le ho me
S;;;de la forêt;do go tso ave me
S;sot;m;;bometsila
S;sou;m;;koba
S;soubresaut;m;;hehe, vodidi, kpotiti
S;souche;f;;nu takpo, atikpo, fome
S;;;(origine);dzodzo
S;souci;m;;nuhaha, dzimadi
S;soudain;adv;;enumake, zi deka, kpata
S;souder;vt;;tre ga, tre nu kple sanyâ
S;souffle;m;;gbogbo, fufudodo
S;;;le feu;flo dzo do
S;;;qc. à q.;do dalî na ame, de nya to me na ame
S;;;la discorde;îo avu do
S;soufflet;m;;wu (dzofloyeti)
S;souffrance;f;;vevesese, fukpekpe
S;souffrir;vt;;kpe fu
S;;;de la tête;ta du ame
S;soufre;m;;dzokpe
S;souhait;m;;didi, dzodzro, dzidzi
S;souhaiter;vt;;dzi nu na ame
S;;;bonne santé à q.;dzi lâmesê nyuie na ame
S;souiller;vt;;fo di nu
S;;;l'honneur de q.;îo di aine, gble ame nko
S;souillure;f;;difofo, féwowo
S;;;(être-);mû aha, ku aha
S;soulagement;m;;nunùfafa, nudzedze, kpekpedenu
S;soulager;vt;;fa nu nu, tsi nu nu
S;;;la douleur;fa veve nu
S;soûlard;m;;ahamûla
S;;;d'estomac;domehoho
S;soulever;vt;;do nu de tsitre, kg nu edzi
S;;;un f euple;to zi, de zi amewo me, bada a me wo
S;souligner;vt;;te fix de nu te (gome)
S;soumettre;vt;;du ame dzi, te nu de anyi
S;;;qc. à q.;do nu ame hkume
S;soupçon;m;;susu vô de ame nu
S;souper;m;;fiênududu
S;soupière;f;;detsize, adâze
S;soupir;m;;hûdede, îierie, hûîafa
S;;;après qc.;dzi nu, dzro nu vevie
S;;;pour q.;lô ame fe nya gbo
S;souplesse;f;;adasasa
S;source;f;;tsidzidzi, ta tsidzofe
S;sourcil;m;;adzu, àdzugo, adabata, adabatigo
S;;;muet;a tokuno mafonu, tokuno adetututo
S;;;à q.;ko mo de ame
S;;;de qc.;ko atseme nu
S;sourire;m;;nukoko
S;;;des;champs gbemefi
S;sous;adv;;le nu te, te
S;souscripteur;m;;amesi nlô nko de nu te
S;souscription;f;;nkononlô de nu te
S;souscrire;vt;;rilo hko de nu te
S;sousssigner;vt;;nlô nko de nu te
S;soustraire;vt;;de nu le nu me, de nu le ame dzi
S;soutenir;vt;;de ati nu te, glâ nu
S;;;q.;nyi ame, kpe de ame nu
S;;;qc.;ka de nu dzi, lé nane de te
S;;;une gageure;ke di le nu nu
S;soutien;m;;kpekpederiu, nuziodenu, nugodenu
S;souterrain;m;;tomemo, lu memo, domemo, lûmôdo
S;souvenir;m;;nkudodo, nudodonu, nkudodzinu
S;souvent;adv;;enuenu, edziedzi, gbadrê
S;souverain;m;;dzidula, fia
S;spasme;m;;yiyi îe ga dede ame, lialia, boleame, hehedo, gadza
S;spécialement;adv;;vevieto. Vocabulaire spe — s te spécialité î dowona
S;spécifier;vt;;yo deka deka, gblp tututu
S;spécimen;m;;kpodenu, asifia
S;spectacle;m;;nukpokpo
S;spectateur;m;;nukpola, spectral a abe noli ene
S;spéculation;f;;tamebubu, nutetekpo, nudodokpo spéculer vi, bu tamie, té nu kpo, do nu kpo
S;sperme;m;;awametsi, nutsunu
S;sphère;f;;nu nogo
S;spiritualité;f;;gbogbonyenye
S;splendeur;f;;atsyô, nu nyui, nyonyo
S;spoliation;f;;adzodada
S;spolier;vt;;da adzo
S;spore;f;;nku, ku
S;sport;m;;fefe
S;squelette;m;;nukuku îe îuvvo
S;stabilité;f;;kelili, nusesê
S;stagnation;f;;tetoto
S;station;f;;noîe, toîe
S;statuaire;m;;mêla, kpala
S;statue;f;;ame kpakpa, nu kpakpa, amemëmê
S;statuer;vt;;do nu, do nu anyi, de sé
S;stature;f;;nonome
S;statut;m;;dodo, anyidodo
S;stéarine;f;;bosomi
S;stérilité;f;;numawomawo, kotsitsi, ko
S;sternum;m;;akoîu, akotaîu
S;stigmate;m;;abidzesi, abiteîe
S;stigmatiser;vt;;de dzesi
S;stimuler;vt;;na dzo ame, do nu, do nusê ame
S;stipuler;vt;;do nu dzi
S;stranguler;vt;;lé ve na ame, wu ame
S;stratagème;m;;aye, adanu
S;strier;vt;;si nu, si nu kpiekpie, te îli
S;structure;f;;hotutu îe nonome
S;stupéfier;vt;;toto tame na ame, do moyàto ame
S;stupeur;f;;tametoto, tidzedze
S;stupidité;f;;bometsitsi
S;style;m;;huîofo alo nunonlo fe nonome
S;suaire;m;;avo si me woblaa amekuku do, amedivo
S;suavité;f;;vividodo, nyonyô, nudzedze
S;subir;vt;;kpe fu, do dzi
S;;;une punition;he fe de nu ta, ho tohehe
S;;;un examen;wo dodokpo
S;;;la mort;kpe ku
S;subjugation;f;;tetedanyi
S;subjuguer;vt;;te ame de anyi, du ame dzi
S;sublimité;f;;koko, gânyenye
S;submerger;vt;;nyrô ame de tsi me
S;submersion;f;;tsidodo, amenyonyrô de tsi me
